"","Drone2_1","Drone2_2","Drone2_3","Drone2_4","Drone2_5","Drone2_6","Drone4_1","Drone4_2","Drone4_3","Drone4_4","Drone4_5","Drone4_6","Queen2_1","Queen2_2","Queen2_3","Queen2_4","Queen2_5","Queen2_6","Queen4_1","Queen4_2","Queen4_3","Queen4_4","Queen4_5","Queen4_6","Worker2_1","Worker2_2","Worker2_3","Worker2_4","Worker2_5","Worker2_6","Worker4_1","Worker4_2","Worker4_3","Worker4_4","Worker4_5","Worker4_6"
"LOC726812",9.868822554775,9.84862294042934,9.97727992349992,10.2609195336629,10.1137421660492,9.98156728190301,9.60177078840771,9.49984588708321,9.56033283421244,9.83605035505807,9.84235034341381,9.93369065495223,10.4948555844912,10.9844184588011,10.3608470841797,10.9359016822676,10.7185328760692,10.9858419370033,9.12153351734003,8.62935662007961,9.00281501560705,9.78135971352466,8.96289600533726,9.05528243550119,10.3297963382207,10.0306671362469,10.6320864128352,10.7099453802325,10.5028318040667,10.2992080183873,10.2957689344205,10.2491134527137,9.7176764230664,9.49785183695112,9.75321674917896,9.37503943134693
"LOC409638",12.6746336617673,12.906514844847,12.8326922628053,12.8657332708518,13.1950645637208,12.4921035424792,12.1267044728432,11.5788443915582,12.0512089409148,11.9668659003875,11.8521393281872,11.9381093262192,12.6987046667703,12.6443069615456,12.3793783670713,12.4981012439949,13.0704564159446,12.7636273517276,12.8299208938723,11.4873376152072,11.9251835194342,12.4096561130599,11.6591039634737,11.6434052771157,13.4584066132365,12.4800328145839,12.4665863377192,11.88378880326,12.6199906626064,13.2513344646589,11.2342186782385,10.9248125036058,10.8634119589416,11.3613955331659,11.2088439907346,11.2378074737231
"LOC102654439",4,4.8073549220576,5,4.85798099512757,5.20945336562895,5.24792751344359,4.4594316186373,3,4,3.32192809488736,3.70043971814109,4.90689059560852,5.12928301694497,4.64385618977472,4.08746284125034,4.08746284125034,5.20945336562895,4.85798099512757,3.16992500144231,3.4594316186373,3,2.58496250072116,3.70043971814109,2.58496250072116,4.4594316186373,4.24792751344359,3.58496250072116,3.8073549220576,2.58496250072116,3.58496250072116,1.58496250072116,2.58496250072116,2.32192809488736,2.8073549220576,2.58496250072116,3.70043971814109
"LOC102655431",4.24792751344359,3.16992500144231,4.85798099512757,4.08746284125034,4.52356195605701,4.16992500144231,4.08746284125034,3.32192809488736,3.32192809488736,3.16992500144231,4.08746284125034,3,3.4594316186373,3.4594316186373,3.32192809488736,4.08746284125034,4.24792751344359,3.8073549220576,3,2.8073549220576,1,2.32192809488736,1.58496250072116,2.32192809488736,3.32192809488736,2.8073549220576,3.70043971814109,3.32192809488736,3.16992500144231,2.58496250072116,1,2,2,2,0,2.8073549220576
"LOC409517",11.2240016741981,11.8411711892485,11.0748104611605,11.3858624006415,11.5933911227917,10.9038818457362,12.8273427042341,13.3037807481771,12.7092992527122,12.8513586490335,13.488216732996,13.424953571261,11.2726297849764,11.6339034093485,11.2455527062557,11.3325960577892,11.7834075421735,11.6860627498954,13.5621231488673,13.237060543838,14.1357092861044,13.3510772583079,13.7430461762267,14.3109677318498,11.2603315185576,11.7557221536423,11.4262647547021,11.6608872703026,11.2258099406235,11.3264294871223,12.577900836887,12.8413677818823,12.4754801265955,12.11731842601,12.4648009816554,12.6980534841635
"LOC102656252",5.93073733756289,5.93073733756289,6,6.4093909361377,6.55458885167764,6.12928301694497,5.55458885167764,4.85798099512757,5.78135971352466,5.93073733756289,4.70043971814109,6.06608919045777,5.78135971352466,5.16992500144231,5.20945336562895,5.20945336562895,5.6724253419715,5.90689059560852,5.32192809488736,4.24792751344359,5.4594316186373,5.75488750216347,5.55458885167764,4.8073549220576,5.85798099512757,6.20945336562895,5.64385618977472,5.64385618977472,5.97727992349992,5.61470984411521,4.24792751344359,4.16992500144231,3.8073549220576,3.70043971814109,3.8073549220576,4.39231742277876
"LOC411918",11.1013191544233,11.2720465243899,11.4093909361377,11.5741204350097,11.3586512008929,11.2318211786574,10.6339034093485,10.5127404628035,10.4522412404308,10.780539767472,10.8153832958135,11.0188956211216,11.3442959079158,11.5468944598876,11.402479172215,11.467605550083,11.4491486453754,11.7702509273949,9.73470962022584,9.25029841790633,9.57364718749332,10.1305705628054,9.2667865406949,9.33762190199251,11.1104833098162,11.2567983860794,11.424691191513,11.7747870596012,11.3370643386847,11.2900188469326,10.1085244567782,10,9.85330955540367,10.0861362250273,10.0566377151132,9.98156728190301
"LOC413064",9.4757334309664,9.37286506011259,9.5352753766208,9.95710204156229,9.67419226814568,9.65999589242998,8.78790255939143,8.90086680798075,8.64385618977473,8.82972273508606,8.97154355395077,9.33539035469392,9.2667865406949,9.34651373316563,9.21916852046216,9.82972273508606,9.52356195605701,9.84077792359505,7.81378119121704,7.32192809488736,7.59991284218713,8.3037807481771,7.62935662007961,7.59991284218713,9.61838550225861,9.44914864537544,9.9469062744564,9.85798099512757,9.7944158663501,9.319672120947,8.20945336562895,8.38370429247405,8.24317398347295,8.51569983828404,8.67595703294175,8.41362792902417
"LOC102656270",5.32192809488736,4.75488750216347,5.12928301694497,5.39231742277876,5,4.8073549220576,4.90689059560852,4.24792751344359,4.08746284125034,5,4.39231742277876,4.32192809488736,5.32192809488736,5.7279204545632,4.85798099512757,5.70043971814109,4.95419631038687,5.95419631038687,4.90689059560852,4.52356195605701,4.8073549220576,4.52356195605701,3.8073549220576,4.52356195605701,5.64385618977472,5.49185309632967,6.4262647547021,5.55458885167764,5.32192809488736,5.7279204545632,4.75488750216347,4.24792751344359,4.08746284125034,4.16992500144231,3.90689059560852,3.32192809488736
"LOC409695",8.21431912080077,8.36194377373524,8.4093909361377,8.35314682549808,8.22881869049588,8.00562454919388,7.35755200461808,7.37503943134692,6.56985560833095,7.04439411935845,7.11894107272351,6.8073549220576,8.26209484537018,7.94836723158468,7.54689445988764,7.44294349584873,8.06069593168755,7.8073549220576,7.10852445677817,6.39231742277876,5.8073549220576,6.59991284218713,6.2667865406949,5.61470984411521,8.37068740680722,8.17990909001493,7.96000193206808,7.72109918870718,8.06069593168755,8.13442632022093,6.12928301694497,6.10852445677817,5.70043971814109,6.22881869049588,6.4262647547021,5.7279204545632
"LOC102654608",4.95419631038687,4.52356195605701,5.04439411935845,5.32192809488736,5.64385618977472,4.24792751344359,4.32192809488736,3.16992500144231,3.58496250072116,4.4594316186373,3.58496250072116,3.8073549220576,4.95419631038687,4.32192809488736,4.39231742277876,4.32192809488736,5.08746284125034,4.64385618977472,4.32192809488736,3.16992500144231,3.90689059560852,4.8073549220576,4.16992500144231,3.16992500144231,4.75488750216347,3.70043971814109,5.08746284125034,4.95419631038687,5.08746284125034,4.95419631038687,6.52356195605701,7.06608919045777,6.62935662007961,7.40087943628218,7.08746284125034,7.4594316186373
"LOC113219185",5.16992500144231,4.64385618977472,5.39231742277876,5.70043971814109,5.4262647547021,4.90689059560852,4.08746284125034,3.70043971814109,4.39231742277876,2.8073549220576,3.90689059560852,3.4594316186373,4.70043971814109,3.8073549220576,3.32192809488736,3.58496250072116,4.32192809488736,4.4594316186373,3.16992500144231,4.08746284125034,3.32192809488736,3.32192809488736,2.58496250072116,3,5.16992500144231,4.52356195605701,3.32192809488736,2.8073549220576,4.75488750216347,4.4594316186373,3,2.8073549220576,2.8073549220576,4,4.24792751344359,4.16992500144231
"LOC552193",12.0199381564248,11.72366094441,11.6904345563951,11.4918530963297,11.3630396302565,11.0209799389042,11.0848083878044,9.78463484555752,10.3409627642517,10.0874628412503,9.25266543245025,9.67065624911844,11.5176693881338,11.4665863377192,11.6869381716704,11.4726908392428,11.2888660741658,11.6425030287805,9.52160043972373,9.01680828768655,8.97441458980553,8.65463602852797,8,7.76818432477693,11.1137421660492,11.5274770060604,10.753216749179,10.4377520723236,10.9366379390026,10.8273427042341,9.09011241966429,8.08214904135387,7.88264304936184,9.03617361255349,8.80413102118332,8.48784003382305
"LOC113219182",5.39231742277876,5,4.90689059560852,5.32192809488736,5.6724253419715,5.88264304936184,4.32192809488736,4.32192809488736,4.75488750216347,5.28540221886225,4.32192809488736,4.90689059560852,5.08746284125034,4.85798099512757,4.16992500144231,5.52356195605701,4.64385618977472,5.35755200461808,3,4.85798099512757,4.52356195605701,4.39231742277876,4.4594316186373,4.08746284125034,5.85798099512757,4.64385618977472,6.06608919045777,5.70043971814109,5.7279204545632,5.78135971352466,3.32192809488736,4.16992500144231,3,3.70043971814109,4.64385618977472,4.32192809488736
"LOC724860",6.88264304936184,7.13955135239879,7.85174904141606,7.24792751344359,7.33091687811462,8.04984854945056,4.8073549220576,6.49185309632967,5.04439411935845,5.58496250072116,6.5077946401987,5.12928301694497,6.9188632372746,6.2667865406949,6.28540221886225,6.2667865406949,6.37503943134692,6.59991284218713,4.75488750216347,3.8073549220576,3.8073549220576,4.32192809488736,3.4594316186373,3.90689059560852,7.95419631038687,6.93073733756289,7.35755200461808,7.62205181945638,7.08746284125034,8.34429590791582,5.4262647547021,5.39231742277876,4.90689059560852,4.64385618977472,3.8073549220576,5.20945336562895
"LOC552692",9.37503943134693,9.467605550083,9.12412131182919,9.92184093707449,9.65463602852797,9.11894107272351,10.0223678130285,9.7714894695006,9.61470984411521,10.0887882387169,9.83605035505807,10.1636496760158,9.35755200461808,9.55074678538324,9.05528243550119,9.67595703294175,9.62753388447279,9.50977500432694,10.0821490413539,10.0728025345442,10.2854022188622,10.0112272554233,9.93369065495223,9.9915218460757,9.4898479604393,9.57742882803575,9.35755200461808,9.4241662888181,9.64205169292798,9.45738087907253,9.98868468677217,10.3442959079158,9.87958324961278,9.72109918870719,9.72109918870719,9.78135971352466
"LOC724188",10.5717526435035,10.7960396088298,10.6465587101545,10.6995724532873,11.047123912114,10.7731392067197,11.4125698468052,11.5560269927247,11.1805308073445,11.5679560754155,11.5063075811003,11.8273427042341,10.8462739113499,11.0375469539622,10.5274770060604,11.4522412404308,10.8041310211833,11.3404064908533,11.8494051009478,11.4335854411505,12.1761731491075,11.9322147519684,11.7586396370246,12.0654161346765,10.8494051009478,11.115693952197,11.3949985145017,11.3481748675356,10.9571020415623,10.8415643477306,12.0590063952011,12.1817734388088,11.729620743553,11.4958550268872,11.334831928118,11.6197614632984
"LOC113218901",3.58496250072116,3,3.90689059560852,3.70043971814109,3.32192809488736,4.85798099512757,3.4594316186373,2,1,2.8073549220576,2,2,3.8073549220576,2,1.58496250072116,4.58496250072116,3.16992500144231,2.58496250072116,0,2,1.58496250072116,3.16992500144231,1.58496250072116,0,3,3,3.16992500144231,3.90689059560852,3.90689059560852,3.8073549220576,5.88264304936184,6.4262647547021,4.32192809488736,4.58496250072116,4.16992500144231,5
"LOC411622",9.66888498426625,11.609178738142,11.6174674652942,10.5058115539196,11.1842554954053,11.581200581925,10.3641346550081,12.3306368247233,9.868822554775,10.5196362528432,12.6653359171852,10.393390457444,12.0251395622785,11.2556187498396,11.0021117764799,10.4807902010958,11.4491486453754,11.4382720561248,10.9715435539508,8.95128471496697,8.84549005094438,10.0593444608244,9.3264294871223,9.74819284958946,11.6523968614777,11.3404064908533,10.5536292939164,10.496853777388,10.7607199474656,11.5068034377956,8.38801728534514,8.02236781302845,8.30833903013941,9.09539702279256,8.74819284958946,8.33985000288462
"LOC411116",7.78790255939143,7.11894107272351,7.73470962022584,7.8703647195834,7.20945336562895,7.28540221886225,6.58496250072116,5.55458885167764,5.52356195605701,6.10852445677817,5.49185309632967,5.78135971352466,6.37503943134692,5.4262647547021,6.08746284125034,6.02236781302845,6.12928301694497,6.4594316186373,5.4262647547021,5.16992500144231,3.90689059560852,4.08746284125034,4.52356195605701,4.4594316186373,6.93073733756289,6.74146698640115,6.62935662007961,5.58496250072116,6.4093909361377,6.74146698640115,4.8073549220576,4.24792751344359,5.70043971814109,5.8073549220576,5.75488750216347,5.75488750216347
"LOC102654481",3,1,2.58496250072116,2.8073549220576,1,1.58496250072116,3.32192809488736,2.8073549220576,2.32192809488736,3.32192809488736,2,3.58496250072116,1,2.32192809488736,2.32192809488736,3,1,2,1.58496250072116,2.8073549220576,3,0,2.58496250072116,1,1.58496250072116,2.32192809488736,2.32192809488736,3.16992500144231,2.32192809488736,2.32192809488736,3.70043971814109,3.58496250072116,2.58496250072116,2,3.16992500144231,3.70043971814109
"LOC112939925",4.32192809488736,7.29462074889163,7.51569983828404,4.90689059560852,7.32192809488736,7.6724253419715,4.32192809488736,7.25738784269265,7.8073549220576,4.4594316186373,6.75488750216347,7.82654848729092,6.28540221886225,6.16992500144231,6.4093909361377,6.22881869049588,6.35755200461808,7.37503943134692,6.6582114827518,7.06608919045777,7.39231742277876,6.32192809488736,7.54689445988764,8.17492568250068,6.76818432477693,6.6582114827518,7.29462074889163,7.20945336562895,6.49185309632967,6.8073549220576,5.35755200461808,6.06608919045777,6.4262647547021,5.70043971814109,6.39231742277876,6.49185309632967
"LOC100577020",2.58496250072116,2.8073549220576,3.4594316186373,3,3.4594316186373,3.16992500144231,2,1,2.58496250072116,2.58496250072116,1,2.58496250072116,2.32192809488736,3,2,2.58496250072116,3.58496250072116,2.32192809488736,2,4.08746284125034,4.39231742277876,2.58496250072116,2.8073549220576,2.8073549220576,4,2,3,2.8073549220576,2.32192809488736,2.8073549220576,2.32192809488736,3.32192809488736,3,2,3.32192809488736,3.32192809488736
"LOC406139",4.75488750216347,4.70043971814109,5.61470984411521,5.61470984411521,5,6.08746284125034,3.8073549220576,2.58496250072116,3.4594316186373,3,2.8073549220576,3,5.61470984411521,5.08746284125034,5.28540221886225,5.7279204545632,5.4262647547021,5.93073733756289,3.70043971814109,3.90689059560852,3.8073549220576,2.8073549220576,3.58496250072116,1.58496250072116,6.18982455888002,5.97727992349992,5.61470984411521,5.24792751344359,6.3037807481771,6.4594316186373,1.58496250072116,2.32192809488736,4,3.70043971814109,4.39231742277876,2.8073549220576
"LOC406142",3.70043971814109,2.58496250072116,2.8073549220576,3.4594316186373,3,2.58496250072116,3.4594316186373,2.8073549220576,3.70043971814109,2.8073549220576,2.32192809488736,2,3.32192809488736,1,2.58496250072116,4,2,3.16992500144231,3.32192809488736,4.39231742277876,7.6724253419715,3.4594316186373,7.77478705960117,4.75488750216347,1.58496250072116,2.32192809488736,3,3.8073549220576,2,3,3.16992500144231,3,3.70043971814109,2.58496250072116,1.58496250072116,3.4594316186373
"LOC102654892",4.32192809488736,5.52356195605701,4.32192809488736,4.39231742277876,5.49185309632967,4.75488750216347,3.58496250072116,4.85798099512757,5.55458885167764,4.58496250072116,5.20945336562895,6.02236781302845,4.39231742277876,4.4594316186373,2.32192809488736,3.32192809488736,4.75488750216347,4.95419631038687,4.4594316186373,5.08746284125034,5.16992500144231,4.32192809488736,5,5.58496250072116,4.39231742277876,5,4.95419631038687,4.58496250072116,4.70043971814109,4.52356195605701,3.58496250072116,3.8073549220576,4.24792751344359,3.8073549220576,4.08746284125034,4.08746284125034
"LOC102654895",3.32192809488736,3.58496250072116,3,3.8073549220576,4,2.58496250072116,4.16992500144231,4.16992500144231,3,4,4.32192809488736,3.16992500144231,3.16992500144231,2.32192809488736,3,3.58496250072116,3.16992500144231,2.58496250072116,2.8073549220576,3,2.8073549220576,3,3,3.58496250072116,3.4594316186373,3.4594316186373,3.4594316186373,2.8073549220576,3.58496250072116,3.70043971814109,4.90689059560852,4,3.16992500144231,4.64385618977472,2.8073549220576,4.08746284125034
"LOC551847",10.5097750043269,10.8749813476538,10.6474584264549,10.7389366816761,10.9210970881068,10.496853777388,11.4501802471648,11.6750749203854,11.3213644320394,11.2900188469326,11.5410966153495,11.6284455401372,10.2131042196419,10.4146852358072,10.3431857154479,10.0674343607565,10.6366246205436,10.6156296369681,11.5372184005386,11.8505775472056,11.8822609290998,11.3487281542311,11.6470086384416,12.0021117764799,10.7228075311695,10.8478403556307,10.7456743240021,10.8665062122262,10.6626683755175,10.6697708885255,10.9787104591064,11.7923836149352,11.3837042924741,11.1705510353167,11.2556187498396,11.5299185281203
"LOC412475",8.57364718749332,8.4757334309664,9.04165915163721,8.876516946565,8.59245703726808,8.07681559705083,7.64385618977472,6.2667865406949,7.06608919045777,6.7279204545632,6.62935662007961,6.76818432477693,8.37068740680722,7.43462822763672,7.73470962022584,7.91288933622996,8.13955135239879,7.74146698640115,7.4757334309664,6.32192809488736,6.55458885167764,7.02236781302845,6.8073549220576,6.93073733756289,8.51175265376738,8.5274770060604,7.98868468677217,7.55458885167764,8.4093909361377,8.3037807481771,6.4093909361377,6.04439411935845,6.71424551766612,7.18982455888002,7.19967234483636,7.14974711950468
"LOC412986",7.98868468677217,9.49984588708321,10.1947568544222,8.48784003382305,9.24792751344359,9.77313920671969,6.62935662007961,8.11374216604919,7.94251450533924,6.12928301694497,8.82017896241519,7.48381577726426,9.23122118071119,8.5352753766208,8.3264294871223,8.04439411935845,8.87958324961278,9.00562454919388,9.80574387215162,7.70735913208088,7.07681559705083,8.62935662007961,7.82654848729092,8.87344411251538,10.2597432636908,9.18982455888002,8.94836723158468,9.25738784269265,9.45121111183233,10.3376219019925,9.09011241966429,8.94544383637791,9.25266543245025,9.16239132875691,9.5018371849023,9.5077946401987
